CustomerID,InvoiceNo,InvoiceDate,StockCode,Quantity,UnitPrice
12748,578278,5/24/23 13:51,16219,3,0.6
12748,578278,5/24/23 13:51,23493,2,19.5
12748,578278,5/24/23 13:51,21731,1,16.5
12748,578278,5/24/23 13:51,23310,4,4.2
12748,578278,5/24/23 13:51,22466,1,19.5
12748,578278,5/24/23 13:51,22537,1,4.2
12748,578278,5/24/23 13:51,22547,1,4.2
12748,578278,5/24/23 13:51,22544,1,4.2
12748,578278,5/24/23 13:51,22534,1,4.2
12748,578278,5/24/23 13:51,22597,1,2.9
12748,578278,5/24/23 13:51,23242,1,20.8
12748,578278,5/24/23 13:51,23242,2,20.8
12748,578278,5/24/23 13:51,22093,1,3.9
12748,578278,5/24/23 13:51,21990,1,12.5
12748,578278,5/24/23 13:51,21866,1,12.5
12748,578278,5/24/23 13:51,20982,3,8.5
12748,578278,5/24/23 13:51,20983,3,8.5
12748,578285,5/24/23 13:57,22635,1,99.5
12748,578285,5/24/23 13:57,21561,1,25.5
12748,578285,5/24/23 13:57,20981,1,8.5
12748,578285,5/24/23 13:57,23367,1,6.5
12748,578285,5/24/23 13:57,20982,1,8.5
12748,578285,5/24/23 13:57,23581,1,20.8
12748,578285,5/24/23 13:57,21931,1,20.8
12748,578285,5/24/23 13:57,23390,1,41.5
12748,578285,5/24/23 13:57,21935,1,16.5
12748,578285,5/24/23 13:57,22662,1,16.5
12748,578285,5/24/23 13:57,22382,1,16.5
12748,578285,5/24/23 13:57,23583,1,16.5
12748,578285,5/24/23 13:57,22191,1,85
12748,578285,5/24/23 13:57,21058,1,8.5
12748,578285,5/24/23 13:57,22371,1,42.5
12748,578285,5/24/23 13:57,22743,1,29.5
12748,578285,5/24/23 13:57,21328,1,16.5
12748,578285,5/24/23 13:57,23515,1,20.8
12748,578285,5/24/23 13:57,21990,1,12.5
12748,578285,5/24/23 13:57,47590B,1,54.5
12748,578285,5/24/23 13:57,21381,1,16.9
12748,578285,5/24/23 13:57,22361,1,29.5
12748,578285,5/24/23 13:57,23082,1,37.5
12748,578285,5/24/23 13:57,22865,1,21
12748,578285,5/24/23 13:57,22952,1,5.5
12748,578285,5/24/23 13:57,22630,1,19.5
12748,578285,5/24/23 13:57,20728,1,16.5
12748,578285,5/24/23 13:57,20767,1,25.5
12748,578288,5/24/23 14:05,48187,1,82.5
12748,578288,5/24/23 14:05,21624,1,59.5
12748,578288,5/24/23 14:05,47590A,1,54.5
12748,578288,5/24/23 14:05,90211A,1,59.5
12748,578288,5/24/23 14:05,90155,1,75
12748,578288,5/24/23 14:05,90145,1,59.5
12748,578288,5/24/23 14:05,90147,1,99.5
13644,578290,5/24/23 14:07,20932,2,29.5
13644,578290,5/24/23 14:07,23474,2,8.3
13644,578290,5/24/23 14:07,23475,2,8.3
13644,578290,5/24/23 14:07,23473,2,8.3
13644,578290,5/24/23 14:07,23485,1,250
13644,578290,5/24/23 14:07,23491,1,82.5
13644,578290,5/24/23 14:07,23554,1,125
13644,578290,5/24/23 14:07,23555,1,125
13644,578290,5/24/23 14:07,23553,1,125
13644,578290,5/24/23 14:07,23556,1,125
13644,578290,5/24/23 14:07,23557,1,125
13644,578290,5/24/23 14:07,23558,1,125
13644,578290,5/24/23 14:07,35953,5,3.9
13644,578290,5/24/23 14:07,85034C,3,12.5
13644,578290,5/24/23 14:07,85034B,3,12.5
13644,578290,5/24/23 14:07,23186,5,2.9
13644,578290,5/24/23 14:07,21175,2,25.5
13644,578290,5/24/23 14:07,82578,2,5.5
13644,578290,5/24/23 14:07,82551,2,14.5
13644,578290,5/24/23 14:07,22675,2,12.5
13644,578290,5/24/23 14:07,22671,2,16.5
13644,578290,5/24/23 14:07,82583,2,21
13644,578290,5/24/23 14:07,82580,2,5.5
13644,578290,5/24/23 14:07,22674,3,12.5
13644,578290,5/24/23 14:07,82581,2,5.5
13644,578290,5/24/23 14:07,82552,2,14.5
13644,578290,5/24/23 14:07,22670,2,12.5
13644,578290,5/24/23 14:07,22672,2,16.5
13644,578290,5/24/23 14:07,85150,1,25.5
13644,578290,5/24/23 14:07,21903,2,21
13644,578290,5/24/23 14:07,22673,2,12.5
13644,578290,5/24/23 14:07,82567,1,21
13644,578290,5/24/23 14:07,82582,2,21
13644,578290,5/24/23 14:07,21165,2,16.9
13644,578290,5/24/23 14:07,84029G,1,42.5
13644,578290,5/24/23 14:07,85230G,3,2.9
13644,578290,5/24/23 14:07,85230A,3,2.9
13174,578292,5/24/23 14:35,22737,1,16.5
13174,578292,5/24/23 14:35,22738,1,16.5
13174,578292,5/24/23 14:35,23101,2,8.3
13174,578292,5/24/23 14:35,23102,2,8.3
13174,578292,5/24/23 14:35,22086,1,29.5
13174,578292,5/24/23 14:35,22952,1,5.5
13174,578292,5/24/23 14:35,23293,1,8.3
13174,578292,5/24/23 14:35,22816,2,4.2
13174,578292,5/24/23 14:35,22818,2,4.2
13174,578292,5/24/23 14:35,22733,1,12.5
13174,578292,5/24/23 14:35,22732,1,12.5
13174,578292,5/24/23 14:35,22731,1,12.5
13174,578292,5/24/23 14:35,22910,1,29.5
13174,578292,5/24/23 14:35,23490,1,37.5
13174,578292,5/24/23 14:35,48187,1,82.5
13174,578292,5/24/23 14:35,20685,1,82.5
13174,578292,5/24/23 14:35,48116,1,82.5
13174,578292,5/24/23 14:35,23284,1,82.5
13174,578292,5/24/23 14:35,48194,1,82.5
13174,578292,5/24/23 14:35,48138,1,82.5
13174,578292,5/24/23 14:35,23085,1,104
13174,578292,5/24/23 14:35,23355,1,49.5
13174,578292,5/24/23 14:35,21485,1,49.5
13174,578292,5/24/23 14:35,22111,1,49.5
13174,578292,5/24/23 14:35,16169E,3,4.2
13174,578292,5/24/23 14:35,22959,3,4.2
13174,578292,5/24/23 14:35,22941,1,85
13174,578292,5/24/23 14:35,22942,1,85
13174,578292,5/24/23 14:35,20956,2,12.5
13174,578292,5/24/23 14:35,22158,1,29.5
13174,578292,5/24/23 14:35,22632,1,21
13174,578292,5/24/23 14:35,22867,1,21
13174,578292,5/24/23 14:35,23439,1,21
13174,578292,5/24/23 14:35,22865,1,21
13174,578292,5/24/23 14:35,35400,1,89.5
13174,578292,5/24/23 14:35,21820,1,37.5
13174,578292,5/24/23 14:35,21821,1,37.5
13174,578292,5/24/23 14:35,23169,1,41.5
13174,578292,5/24/23 14:35,22928,1,59.5
13174,578292,5/24/23 14:35,23485,1,250
13174,578292,5/24/23 14:35,23133,1,82.5
13174,578292,5/24/23 14:35,23273,1,16.5
13174,578292,5/24/23 14:35,22423,1,127.5
13174,578292,5/24/23 14:35,22865,1,21
13174,578292,5/24/23 14:35,22866,1,21
13174,578292,5/24/23 14:35,23439,1,21
13174,578292,5/24/23 14:35,22153,2,4.2
13174,578292,5/24/23 14:35,22155,2,4.2
13174,578292,5/24/23 14:35,22154,2,4.2
13174,578292,5/24/23 14:35,21696,1,29.5
13174,578292,5/24/23 14:35,22156,2,8.5
13174,578292,5/24/23 14:35,22481,1,12.5
13174,578292,5/24/23 14:35,72127,1,12.5
13174,578292,5/24/23 14:35,22425,1,49.5
13174,578292,5/24/23 14:35,23414,1,99.5
13174,578292,5/24/23 14:35,22597,7,2.9
13174,578292,5/24/23 14:35,22260,1,8.5
13174,578292,5/24/23 14:35,22261,1,8.5
13174,578292,5/24/23 14:35,23570,1,12.5
13174,578292,5/24/23 14:35,84992,1,5.5
13174,578292,5/24/23 14:35,84991,1,5.5
13174,578292,5/24/23 14:35,21975,1,5.5
13174,578292,5/24/23 14:35,22260,1,8.5
13174,578292,5/24/23 14:35,22261,1,8.5
13174,578292,5/24/23 14:35,21034,1,9.5
13174,578292,5/24/23 14:35,72131,1,19.5
13174,578292,5/24/23 14:35,21191,2,21
13174,578292,5/24/23 14:35,20828,1,25.5
13174,578292,5/24/23 14:35,23436,1,12.5
13174,578292,5/24/23 14:35,23437,2,12.5
13174,578292,5/24/23 14:35,22190,1,21
13174,578292,5/24/23 14:35,23106,2,28.9
15640,578293,5/24/23 14:36,23344,1,20.8
15640,578293,5/24/23 14:36,85099B,1,20.8
15640,578293,5/24/23 14:36,23203,1,20.8
15640,578293,5/24/23 14:36,23343,1,20.8
15640,578293,5/24/23 14:36,22910,2,29.5
15640,578293,5/24/23 14:36,22086,2,29.5
15640,578293,5/24/23 14:36,22659,2,19.5
15640,578293,5/24/23 14:36,22988,2,12.5
15640,578293,5/24/23 14:36,22423,2,109.5
15640,578293,5/24/23 14:36,22972,2,16.5
15640,578293,5/24/23 14:36,22865,2,21
15640,578293,5/24/23 14:36,22866,2,21
15640,578293,5/24/23 14:36,23439,2,21
15640,578293,5/24/23 14:36,22111,1,49.5
15640,578293,5/24/23 14:36,22114,1,42.5
15640,578293,5/24/23 14:36,22867,2,21
15640,578293,5/24/23 14:36,23355,1,49.5
15640,578293,5/24/23 14:36,84988,2,14.5
15640,578293,5/24/23 14:36,22666,1,29.5
15640,578293,5/24/23 14:36,22667,1,29.5
15640,578293,5/24/23 14:36,23307,3,5.5
15640,578293,5/24/23 14:36,23245,1,49.5
15640,578293,5/24/23 14:36,23382,1,37.5
15640,578293,5/24/23 14:36,23582,1,20.8
15640,578293,5/24/23 14:36,23581,1,20.8
15640,578293,5/24/23 14:36,23101,2,8.3
15640,578293,5/24/23 14:36,22792,3,8.5
15640,578293,5/24/23 14:36,23583,1,16.5
15640,578293,5/24/23 14:36,23497,2,14.5
15640,578293,5/24/23 14:36,23493,1,19.5
15640,578293,5/24/23 14:36,23570,2,12.5
15640,578293,5/24/23 14:36,23598,2,29.5
15640,578293,5/24/23 14:36,23202,1,20.8
16660,578299,5/24/23 14:53,23205,2,8.5
16660,578299,5/24/23 14:53,23086,4,12.5
16660,578299,5/24/23 14:53,23144,3,8.3
16660,578299,5/24/23 14:53,23145,3,9.5
16660,578299,5/24/23 14:53,23274,5,16.5
16660,578299,5/24/23 14:53,15056BL,1,59.5
16660,578299,5/24/23 14:53,15056N,1,59.5
16660,578299,5/24/23 14:53,23040,1,57.5
16660,578299,5/24/23 14:53,21731,2,16.5
16660,578299,5/24/23 14:53,23109,5,28.9
12664,578300,5/24/23 15:02,84997D,8,37.5
12664,578300,5/24/23 15:02,POST,1,400
17034,578301,5/24/23 15:14,23694,2,4.2
17034,578301,5/24/23 15:14,21504,2,4.2
17034,578301,5/24/23 15:14,21755,2,62.5
17034,578301,5/24/23 15:14,21754,1,62.5
17034,578301,5/24/23 15:14,23284,1,82.5
17034,578301,5/24/23 15:14,23691,3,4.2
17034,578301,5/24/23 15:14,23581,1,20.8
17034,578301,5/24/23 15:14,21314,1,21
17034,578301,5/24/23 15:14,22297,3,12.5
17034,578301,5/24/23 15:14,22296,3,16.5
17034,578301,5/24/23 15:14,21169,3,16.9
17034,578301,5/24/23 15:14,22487,1,99.5
17034,578301,5/24/23 15:14,22469,3,16.5
17034,578301,5/24/23 15:14,23444,1,150
16057,578302,5/24/23 15:23,85123A,1,29.5
16057,578302,5/24/23 15:23,85099B,1,20.8
16057,578302,5/24/23 15:23,85066,1,127.5
16057,578302,5/24/23 15:23,84347,1,25.5
16057,578302,5/24/23 15:23,84029G,1,42.5
16057,578302,5/24/23 15:23,23681,1,16.5
16057,578302,5/24/23 15:23,23582,1,20.8
16057,578302,5/24/23 15:23,23543,1,82.5
16057,578302,5/24/23 15:23,23541,1,82.5
16057,578302,5/24/23 15:23,23539,1,59.5
16057,578302,5/24/23 15:23,23534,1,59.5
16057,578302,5/24/23 15:23,23439,2,21
16057,578302,5/24/23 15:23,23423,1,37.5
16057,578302,5/24/23 15:23,23407,1,99.5
16057,578302,5/24/23 15:23,23404,1,49.5
16057,578302,5/24/23 15:23,23399,2,8.5
16057,578302,5/24/23 15:23,23355,1,49.5
16057,578302,5/24/23 15:23,23340,2,16.5
16057,578302,5/24/23 15:23,23318,1,24.9
16057,578302,5/24/23 15:23,23314,1,125
16057,578302,5/24/23 15:23,23312,1,41.5
16057,578302,5/24/23 15:23,23243,1,49.5
16057,578302,5/24/23 15:23,23209,1,16.5
16057,578302,5/24/23 15:23,23203,1,20.8
16057,578302,5/24/23 15:23,23113,1,49.5
16057,578302,5/24/23 15:23,22842,1,67.5
16057,578302,5/24/23 15:23,22840,1,79.5
16057,578302,5/24/23 15:23,22838,1,149.5
16057,578302,5/24/23 15:23,22722,1,39.5
16057,578302,5/24/23 15:23,22633,2,21
16057,578302,5/24/23 15:23,22383,1,16.5
16057,578302,5/24/23 15:23,22083,1,29.5
16057,578302,5/24/23 15:23,22077,2,19.5
16057,578302,5/24/23 15:23,21876,2,16.5
16057,578302,5/24/23 15:23,21874,2,16.5
16057,578302,5/24/23 15:23,21873,2,12.5
16057,578302,5/24/23 15:23,21755,1,62.5
16057,578302,5/24/23 15:23,21754,1,62.5
12748,578308,5/24/23 16:09,22097,1,3.9
12748,578308,5/24/23 16:09,84347,1,25.5
12748,578308,5/24/23 16:09,22091,1,3.9
12748,578308,5/24/23 16:09,23570,1,12.5
12748,578308,5/24/23 16:09,21015,1,2.9
12748,578308,5/24/23 16:09,23320,1,28.9
12748,578308,5/24/23 16:09,23571,1,16.5
12748,578308,5/24/23 16:09,23497,1,14.5
12748,578308,5/24/23 16:09,85107,1,25.5
12748,578308,5/24/23 16:09,23382,1,37.5
12748,578308,5/24/23 16:09,22739,1,16.5
12748,578308,5/24/23 16:09,22737,1,16.5
12748,578308,5/24/23 16:09,22578,1,2.9
12748,578308,5/24/23 16:09,22577,1,2.9
14032,578312,5/24/23 16:24,23084,5,17.9
14032,578312,5/24/23 16:24,22109,2,33.9
14032,578312,5/24/23 16:24,23428,1,81.5
14032,578312,5/24/23 16:24,22730,1,37.5
14032,578312,5/24/23 16:24,22728,1,37.5
14032,578312,5/24/23 16:24,84006,2,8.5
14032,578312,5/24/23 16:24,23430,1,81.5
14032,578312,5/24/23 16:24,23429,1,81.5
13350,578314,5/24/23 16:33,22697,3,25.5
13350,578314,5/24/23 16:33,22698,3,25.5
13350,578314,5/24/23 16:33,22699,3,25.5
13350,578314,5/24/23 16:33,85053,3,21
13350,578314,5/24/23 16:33,72741,1,14.5
13350,578314,5/24/23 16:33,21326,3,6.5
13350,578314,5/24/23 16:33,72760B,1,99.5
13350,578314,5/24/23 16:33,C2,1,500
17725,578315,5/24/23 16:34,23034,2,14.5
17725,578315,5/24/23 16:34,84347,1,25.5
17725,578315,5/24/23 16:34,23483,2,12.5
17725,578315,5/24/23 16:34,23147,2,14.5
17725,578315,5/24/23 16:34,22236,1,127.5
17725,578315,5/24/23 16:34,22220,1,99.5
17725,578315,5/24/23 16:34,84580,1,37.5
17725,578315,5/24/23 16:34,23096,2,16.5
17725,578315,5/24/23 16:34,84970S,2,8.5
17725,578315,5/24/23 16:34,23109,2,28.9
17725,578315,5/24/23 16:34,23035,1,14.5
17725,578315,5/24/23 16:34,21670,2,14.5
17725,578315,5/24/23 16:34,21673,2,14.5
17725,578315,5/24/23 16:34,22223,1,49.5
17725,578315,5/24/23 16:34,22809,1,29.5
17725,578315,5/24/23 16:34,22810,1,29.5
17725,578315,5/24/23 16:34,21494,2,12.5
17725,578315,5/24/23 16:34,20838,2,8.5
17725,578315,5/24/23 16:34,20839,2,8.5
14189,578316,5/24/23 16:43,22043,3,1.9
14189,578316,5/24/23 16:43,22910,3,29.5
14189,578316,5/24/23 16:43,22818,3,4.2
14189,578316,5/24/23 16:43,22816,2,4.2
14189,578316,5/24/23 16:43,22959,3,4.2
14189,578316,5/24/23 16:43,23428,1,81.5
14189,578316,5/24/23 16:43,22730,1,37.5
14189,578316,5/24/23 16:43,22727,1,37.5
14189,578316,5/24/23 16:43,35970,2,16.9
14189,578316,5/24/23 16:43,23100,2,12.5
14189,578316,5/24/23 16:43,22193,1,85
14189,578316,5/24/23 16:43,22898,1,19.5
14189,578316,5/24/23 16:43,22897,1,14.5
14189,578316,5/24/23 16:43,23006,3,4.2
14189,578316,5/24/23 16:43,22732,2,12.5
14189,578316,5/24/23 16:43,23272,2,16.5
14189,578316,5/24/23 16:43,22945,2,8.5
14189,578316,5/24/23 16:43,21790,2,8.5
17135,578318,5/24/23 16:48,35599B,1,19.5
17135,578318,5/24/23 16:48,35598B,3,6.5
17135,578318,5/24/23 16:48,21232,3,12.5
17135,578318,5/24/23 16:48,22064,2,16.5
17135,578318,5/24/23 16:48,21231,3,12.5
17135,578318,5/24/23 16:48,22067,2,16.5
17135,578318,5/24/23 16:48,22069,2,16.5
17135,578318,5/24/23 16:48,22381,1,21
17135,578318,5/24/23 16:48,23574,1,75
12557,578321,5/24/23 16:59,20728,20,14.5
12557,578321,5/24/23 16:59,84997B,8,37.5
12557,578321,5/24/23 16:59,84997D,36,37.5
12557,578321,5/24/23 16:59,84997C,29,37.5
17523,578330,5/25/23 8:28,84568,29,2.1
17523,578330,5/25/23 8:28,22310,15,14.5
15594,578334,5/25/23 8:53,23355,1,49.5
15594,578334,5/25/23 8:53,20983,2,8.5
15594,578334,5/25/23 8:53,20982,2,8.5
15594,578334,5/25/23 8:53,20981,2,8.5
15594,578334,5/25/23 8:53,22966,2,12.5
15594,578334,5/25/23 8:53,84378,2,14.5
15632,578350,5/25/23 9:51,22726,2,37.5
15632,578350,5/25/23 9:51,22727,2,37.5
15632,578350,5/25/23 9:51,23191,2,16.5
15632,578350,5/25/23 9:51,82552,2,14.5
15632,578350,5/25/23 9:51,22553,2,16.5
15632,578350,5/25/23 9:51,21914,3,12.5
15632,578350,5/25/23 9:51,22621,2,16.5
15632,578350,5/25/23 9:51,22274,1,29.5
15632,578350,5/25/23 9:51,23497,2,14.5
15632,578350,5/25/23 9:51,22993,2,12.5
15632,578350,5/25/23 9:51,21730,1,49.5
15632,578350,5/25/23 9:51,23263,2,12.5
15632,578350,5/25/23 9:51,16235,6,2.1
15632,578350,5/25/23 9:51,21428,1,42.5
13588,578364,5/25/23 10:42,23319,1,24.9
13588,578364,5/25/23 10:42,22086,2,29.5
13588,578364,5/25/23 10:42,23691,3,4.2
13588,578364,5/25/23 10:42,23695,2,4.2
13588,578364,5/25/23 10:42,23697,2,4.2
13588,578364,5/25/23 10:42,23694,2,4.2
13588,578364,5/25/23 10:42,21519,2,4.2
13588,578364,5/25/23 10:42,23570,3,12.5
13588,578364,5/25/23 10:42,23188,2,16.5
13588,578364,5/25/23 10:42,21914,2,12.5
13588,578364,5/25/23 10:42,22621,3,16.5
13588,578364,5/25/23 10:42,22620,3,14.5
14698,578369,5/25/23 11:10,23192,1,16.5
14698,578369,5/25/23 11:10,23452,1,19.5
14698,578369,5/25/23 11:10,23453,1,19.5
14698,578369,5/25/23 11:10,23451,1,19.5
14698,578369,5/25/23 11:10,23130,1,41.5
14698,578369,5/25/23 11:10,22469,1,16.5
14698,578369,5/25/23 11:10,22175,1,29.5
14698,578369,5/25/23 11:10,23289,1,12.5
14698,578369,5/25/23 11:10,23291,1,12.5
14698,578369,5/25/23 11:10,23290,1,12.5
14698,578369,5/25/23 11:10,23292,1,12.5
14698,578369,5/25/23 11:10,82494L,1,29.5
14698,578369,5/25/23 11:10,82482,1,29.5
14698,578369,5/25/23 11:10,23360,1,19.5
14698,578369,5/25/23 11:10,21868,1,16.5
14698,578369,5/25/23 11:10,23328,1,37.5
14698,578369,5/25/23 11:10,84970L,2,12.5
14698,578369,5/25/23 11:10,84978,1,12.5
14698,578369,5/25/23 11:10,23169,1,41.5
14698,578369,5/25/23 11:10,22768,1,99.5
12748,578400,5/25/23 11:52,46000S,1,14.5
12748,578400,5/25/23 11:52,20836,1,8.3
12748,578400,5/25/23 11:52,23396,1,37.5
12748,578400,5/25/23 11:52,23395,1,37.5
12748,578400,5/25/23 11:52,23313,1,49.5
12748,578400,5/25/23 11:52,85014A,1,59.5
12748,578400,5/25/23 11:52,15044D,1,29.5
12748,578400,5/25/23 11:52,23245,1,49.5
12748,578400,5/25/23 11:52,22751,1,37.5
12748,578400,5/25/23 11:52,21620,1,12.5
12748,578400,5/25/23 11:52,21616,1,12.5
12748,578400,5/25/23 11:52,21619,1,12.5
12748,578400,5/25/23 11:52,84380,1,14.5
12748,578400,5/25/23 11:52,22150,1,19.5
12748,578400,5/25/23 11:52,22141,1,21
12748,578400,5/25/23 11:52,21581,1,22.5
12748,578400,5/25/23 11:52,23205,1,8.5
12748,578400,5/25/23 11:52,23494,1,59.5
12748,578400,5/25/23 11:52,21484,1,42.5
12748,578400,5/25/23 11:52,22086,1,29.5
12748,578400,5/25/23 11:52,85136C,1,79.5
12748,578400,5/25/23 11:52,22623,1,59.5
12748,578400,5/25/23 11:52,23493,1,19.5
12748,578400,5/25/23 11:52,35648,1,8.3
12748,578400,5/25/23 11:52,35646,1,12.5
12748,578400,5/25/23 11:52,21713,1,21
12748,578400,5/25/23 11:52,21714,1,12.5
12748,578400,5/25/23 11:52,17003,1,3.9
12748,578400,5/25/23 11:52,21389,1,8.5
12748,578400,5/25/23 11:52,22449,1,33.5
12748,578400,5/25/23 11:52,22450,1,33.5
12748,578400,5/25/23 11:52,85059,1,37.5
12748,578400,5/25/23 11:52,84836,1,12.5
12748,578400,5/25/23 11:52,84879,1,16.9
12748,578400,5/25/23 11:52,22594,1,8.5
12748,578400,5/25/23 11:52,22595,1,8.5
12748,578400,5/25/23 11:52,22945,1,8.5
12748,578400,5/25/23 11:52,22593,1,8.5
12748,578400,5/25/23 11:52,23329,1,16.5
12748,578400,5/25/23 11:52,21914,1,12.5
12748,578400,5/25/23 11:52,21790,1,8.5
12748,578400,5/25/23 11:52,23570,1,12.5
12748,578400,5/25/23 11:52,21084,2,1.9
12748,578400,5/25/23 11:52,23084,1,20.8
12748,578400,5/25/23 11:52,22098,1,3.9
12748,578400,5/25/23 11:52,21034,1,9.5
16326,578420,5/25/23 11:57,22112,1,49.5
16326,578420,5/25/23 11:57,22835,1,49.5
16326,578420,5/25/23 11:57,22114,1,42.5
16326,578420,5/25/23 11:57,21175,1,25.5
16326,578420,5/25/23 11:57,21756,1,62.5
16326,578420,5/25/23 11:57,23012,1,39.5
16326,578420,5/25/23 11:57,23013,1,39.5
16326,578420,5/25/23 11:57,48188,1,82.5
16326,578420,5/25/23 11:57,23284,1,82.5
16326,578420,5/25/23 11:57,23283,1,82.5
16326,578420,5/25/23 11:57,20685,1,82.5
16326,578420,5/25/23 11:57,48111,1,82.5
16326,578420,5/25/23 11:57,48129,1,82.5
16326,578420,5/25/23 11:57,21523,1,82.5
16326,578420,5/25/23 11:57,22366,1,82.5
16326,578420,5/25/23 11:57,48173C,1,82.5
16326,578420,5/25/23 11:57,48116,1,82.5
16326,578420,5/25/23 11:57,48194,1,82.5
16326,578420,5/25/23 11:57,48111,1,82.5
16271,578429,5/25/23 12:12,23543,1,82.5
16271,578429,5/25/23 12:12,23582,1,20.8
16271,578429,5/25/23 12:12,23581,1,20.8
16271,578429,5/25/23 12:12,23203,2,20.8
16271,578429,5/25/23 12:12,85099B,1,20.8
16271,578429,5/25/23 12:12,22111,1,49.5
16271,578429,5/25/23 12:12,23355,1,49.5
16271,578429,5/25/23 12:12,22507,1,49.5
16271,578429,5/25/23 12:12,23293,1,8.3
16271,578429,5/25/23 12:12,23294,1,8.3
16271,578429,5/25/23 12:12,23295,1,8.3
16271,578429,5/25/23 12:12,23583,1,16.5
16271,578429,5/25/23 12:12,23209,1,16.5
16271,578429,5/25/23 12:12,22356,1,8.5
16271,578429,5/25/23 12:12,20724,1,8.5
16271,578429,5/25/23 12:12,23263,1,12.5
16271,578429,5/25/23 12:12,20972,1,12.5
16271,578429,5/25/23 12:12,22113,1,42.5
16271,578429,5/25/23 12:12,85123A,1,29.5
16271,578429,5/25/23 12:12,22533,1,4.2
16271,578429,5/25/23 12:12,22530,1,4.2
16271,578429,5/25/23 12:12,22537,1,4.2
16271,578429,5/25/23 12:12,22531,1,4.2
16271,578429,5/25/23 12:12,22536,1,4.2
16271,578429,5/25/23 12:12,82580,1,5.5
16271,578429,5/25/23 12:12,82581,1,5.5
16271,578429,5/25/23 12:12,23182,3,8.3
16271,578429,5/25/23 12:12,22156,1,8.5
16271,578429,5/25/23 12:12,23502,1,12.5
16271,578429,5/25/23 12:12,23503,1,12.5
16271,578429,5/25/23 12:12,21791,1,12.5
16271,578429,5/25/23 12:12,22952,1,5.5
16271,578429,5/25/23 12:12,23101,1,8.3
16271,578429,5/25/23 12:12,23102,1,8.3
16271,578429,5/25/23 12:12,23275,2,12.5
16271,578429,5/25/23 12:12,82552,1,14.5
16271,578429,5/25/23 12:12,82551,1,14.5
16271,578429,5/25/23 12:12,22674,1,12.5
16271,578429,5/25/23 12:12,23493,1,19.5
16271,578429,5/25/23 12:12,22966,1,12.5
16271,578429,5/25/23 12:12,84378,1,14.5
16271,578429,5/25/23 12:12,22549,1,14.5
16271,578429,5/25/23 12:12,20828,1,25.5
16271,578429,5/25/23 12:12,23371,1,12.5
16271,578429,5/25/23 12:12,23370,1,12.5
16271,578429,5/25/23 12:12,22563,1,12.5
16271,578429,5/25/23 12:12,22562,1,12.5
16271,578429,5/25/23 12:12,23307,1,5.5
16271,578429,5/25/23 12:12,84991,2,5.5
16271,578429,5/25/23 12:12,23300,1,16.5
16271,578429,5/25/23 12:12,23301,1,16.5
16271,578429,5/25/23 12:12,22158,1,29.5
16271,578429,5/25/23 12:12,22644,1,14.5
16271,578429,5/25/23 12:12,22645,1,14.5
15005,578445,5/25/23 12:25,23355,1,49.5
15005,578445,5/25/23 12:25,21108,2,7.9
15005,578445,5/25/23 12:25,35598C,1,29.5
15005,578445,5/25/23 12:25,22065,1,3.9
15005,578445,5/25/23 12:25,22307,1,10.6
15005,578445,5/25/23 12:25,21818,4,3.9
15005,578445,5/25/23 12:25,35818P,2,3.8
15005,578445,5/25/23 12:25,22650,1,14.5
15005,578445,5/25/23 12:25,37450,1,29.5
15005,578445,5/25/23 12:25,22174,1,16.5
15005,578445,5/25/23 12:25,23401,1,62.5
15005,578445,5/25/23 12:25,21175,1,25.5
15005,578445,5/25/23 12:25,82582,1,21
15005,578445,5/25/23 12:25,22115,1,7.9
15005,578445,5/25/23 12:25,22116,1,7.9
15005,578445,5/25/23 12:25,21231,1,12.5
15005,578445,5/25/23 12:25,37450,1,29.5
15005,578445,5/25/23 12:25,22720,1,49.5
15005,578445,5/25/23 12:25,51014A,2,3.9
15005,578445,5/25/23 12:25,51014C,2,3.9
15005,578445,5/25/23 12:25,23301,1,16.5
15005,578445,5/25/23 12:25,22355,1,8.5
15005,578445,5/25/23 12:25,20723,1,8.5
15005,578445,5/25/23 12:25,17091J,1,3.8
15005,578445,5/25/23 12:25,23581,1,20.8
15005,578445,5/25/23 12:25,22386,1,20.8
15005,578445,5/25/23 12:25,21930,1,20.8
15005,578445,5/25/23 12:25,22385,1,20.8
15005,578445,5/25/23 12:25,22663,1,20.8
15005,578445,5/25/23 12:25,22142,1,14.5
12748,578461,5/25/23 12:30,23042,1,66.5
12748,578461,5/25/23 12:30,23046,1,66.5
12748,578461,5/25/23 12:30,23043,1,62.5
12748,578461,5/25/23 12:30,23045,1,41.5
12748,578461,5/25/23 12:30,23044,1,41.5
12748,578461,5/25/23 12:30,23047,1,57.5
12748,578461,5/25/23 12:30,21034,1,9.5
12748,578461,5/25/23 12:30,21744,2,29.5
12748,578461,5/25/23 12:30,23048,1,41.5
12748,578461,5/25/23 12:30,22946,1,169.5
12748,578461,5/25/23 12:30,23083,2,37.5
12757,578463,5/25/23 12:30,23238,1,41.5
12757,578463,5/25/23 12:30,23239,1,41.5
12757,578463,5/25/23 12:30,23240,1,41.5
12757,578463,5/25/23 12:30,22383,1,16.5
12757,578463,5/25/23 12:30,22662,1,16.5
12757,578463,5/25/23 12:30,23367,2,6.5
12757,578463,5/25/23 12:30,23368,2,6.5
12757,578463,5/25/23 12:30,84375,2,21
